0,338.926121
1,338.936862
2,338.950403
3,338.96444
4,338.978356
5,338.992029
6,339.005479
7,339.018761
8,339.031934
9,339.045058
10,339.058192
11,339.071394
12,339.084722
13,339.098239
14,339.112008
15,339.126099
16,339.140587
17,339.155553
18,339.171089
19,339.187293
20,339.204275
21,339.222152
22,339.241056
23,339.261124
24,339.282502
25,339.305339
26,339.329779
27,339.355963
28,339.384015
29,339.414031
30,339.446026
31,339.479792
32,339.514682
33,339.549722
34,339.584731
35,339.619873
36,339.655451
37,339.691904
38,339.729831
39,339.770034
40,339.813592
41,339.862065
42,339.918069
43,339.987085
44,340.083209
45,340.247744
46,340.609461
47,341.580129
48,341.696496
49,341.769303
50,341.846947
51,341.913134
52,341.965078
53,342.003531
54,342.029887
55,342.045389
56,342.050956
57,342.047166
58,342.03429
59,342.012357
60,341.981317
61,341.941559
62,341.895648
63,341.854052
64,338.925469
65,338.936415
66,338.950279
67,338.964699
68,338.979025
69,338.993125
70,339.007008
71,339.020728
72,339.034342
73,339.047912
74,339.061495
75,339.07515
76,339.08894
77,339.102925
78,339.117174
79,339.131758
80,339.146756
81,339.162252
82,339.178342
83,339.195131
84,339.212733
85,339.231276
86,339.250899
87,339.271755
88,339.294006
89,339.317825
90,339.343398
91,339.370929
92,339.40067
93,339.432948
94,339.46813
95,339.506266
96,339.546095
97,339.584544
98,339.62195
99,339.659
100,339.696232
101,339.734181
102,339.773502
103,339.815036
104,339.85989
105,339.909633
106,339.966855
107,340.03693
108,340.133698
109,340.298027
110,340.658454
111,341.628161
112,341.74472
113,341.818884
114,341.897953
115,341.965343
116,342.018223
117,342.057351
118,342.084134
119,342.099825
120,342.105345
121,342.101275
122,342.08788
123,342.06518
124,342.033111
125,341.99206
126,341.944632
127,341.901583
128,338.925282
129,338.936422
130,338.950621
131,338.96546
132,338.980257
133,338.994856
134,339.009259
135,339.023509
136,339.037663
137,339.051779
138,339.065916
139,339.080135
140,339.094497
141,339.109067
142,339.123915
143,339.139116
144,339.154754
145,339.170918
146,339.18771
147,339.205242
148,339.22364
149,339.243044
150,339.263611
151,339.285514
152,339.308949
153,339.334135
154,339.36134
155,339.390933
156,339.423518
157,339.460186
158,339.502763
159,339.553065
160,339.608428
161,339.654436
162,339.696026
163,339.736076
164,339.775763
165,339.815819
166,339.856991
167,339.900176
168,339.946513
169,339.997549
170,340.05575
171,340.126105
172,340.221479
173,340.380759
174,340.730129
175,341.685498
176,341.80171
177,341.876899
178,341.957012
179,342.02522
180,342.078699
181,342.118224
182,342.145203
183,342.160883
184,342.166175
185,342.161645
186,342.147547
187,342.123884
188,342.090577
189,342.048008
190,341.998855
191,341.954232
192,338.925736
193,338.937042
194,338.951533
195,338.966752
196,338.981987
197,338.997063
198,339.011967
199,339.026737
200,339.041424
201,339.056085
202,339.070777
203,339.08556
204,339.100499
205,339.115659
206,339.131113
207,339.14694
208,339.163229
209,339.180075
210,339.197587
211,339.215887
212,339.235114
213,339.255424
214,339.276995
215,339.300032
216,339.324771
217,339.351506
218,339.38064
219,339.412856
220,339.449555
221,339.493941
222,339.552997
223,339.638113
224,339.749379
225,339.808813
226,339.855853
227,339.899806
228,339.942693
229,339.985392
230,340.02874
231,340.073702
232,340.12144
233,340.173436
234,340.23186
235,340.30076
236,340.390264
237,340.532091
238,340.838954
239,341.734061
240,341.852771
241,341.930137
242,342.01142
243,342.080005
244,342.133523
245,342.172947
246,342.199728
247,342.215101
248,342.219954
249,342.214828
250,342.199954
251,342.175314
252,342.14081
253,342.096827
254,342.046114
255,342.000111
256,338.926785
257,338.93824
258,338.952986
259,338.968539
260,338.984164
261,338.99967
262,339.015034
263,339.030286
264,339.04547
265,339.060642
266,339.075856
267,339.091174
268,339.106658
269,339.122379
270,339.13841
271,339.154835
272,339.171747
273,339.189248
274,339.207455
275,339.226502
276,339.24654
277,339.267745
278,339.290319
279,339.314503
280,339.340586
281,339.368954
282,339.400202
283,339.435509
284,339.477769
285,339.534983
286,339.62946
287,339.816128
288,340.166304
289,340.224191
290,340.273988
291,340.323095
292,340.370765
293,340.417348
294,340.463708
295,340.510908
296,340.560144
297,340.612783
298,340.670494
299,340.735604
300,340.812246
301,340.910708
302,341.0714
303,341.628711
304,341.881484
305,341.971265
306,342.056792
307,342.126063
308,342.179229
309,342.218083
310,342.244271
311,342.259043
312,342.263258
313,342.257426
314,342.241748
315,342.21618
316,342.180606
317,342.135412
318,342.083407
319,342.036292
320,338.928348
321,338.939941
322,338.954917
323,338.970767
324,338.98674
325,339.002634
326,339.018413
327,339.034102
328,339.049742
329,339.065382
330,339.081078
331,339.096888
332,339.112878
333,339.129118
334,339.145685
335,339.162666
336,339.180158
337,339.198271
338,339.217131
339,339.236881
340,339.257689
341,339.27975
342,339.303293
343,339.328595
344,339.356004
345,339.386005
346,339.419406
347,339.45797
348,339.506527
349,339.580455
350,339.733319
351,340.165516
352,340.255127
353,340.296935
354,340.346677
355,340.396476
356,340.444742
357,340.491786
358,340.53849
359,340.585932
360,340.635314
361,340.687996
362,340.745611
363,340.810368
364,340.885975
365,340.98076
366,341.118797
367,341.381008
368,341.839197
369,341.992729
370,342.091296
