0,339.022555
1,339.014486
2,339.005312
3,338.996763
4,338.98912
5,338.982292
6,338.976117
7,338.970444
8,338.965144
9,338.960115
10,338.955273
11,338.950552
12,338.945899
13,338.941275
14,338.936646
15,338.93199
16,338.92729
17,338.922535
18,338.917718
19,338.912837
20,338.907893
21,338.902889
22,338.897831
23,338.892724
24,338.887579
25,338.882401
26,338.8772
27,338.871983
28,338.866756
29,338.861523
30,338.856285
31,338.851039
32,338.845777
33,338.840488
34,338.835152
35,338.829746
36,338.82424
37,338.818602
38,338.812796
39,338.806787
40,338.800544
41,338.794037
42,338.787244
43,338.780147
44,338.772737
45,338.765007
46,338.75696
47,338.748604
48,338.739952
49,338.731025
50,338.721849
51,338.712459
52,338.702893
53,338.693193
54,338.683406
55,338.673578
56,338.663754
57,338.653978
58,338.644293
59,338.634745
60,338.625404
61,338.616425
62,338.608229
63,338.602105
64,339.04365
65,339.035845
66,339.026834
67,339.018347
68,339.0107
69,339.003827
70,338.997583
71,338.991823
72,338.986423
73,338.981283
74,338.97632
75,338.971469
76,338.966678
77,338.961906
78,338.957123
79,338.952304
80,338.947435
81,338.942504
82,338.937506
83,338.932439
84,338.927305
85,338.922108
86,338.916854
87,338.911552
88,338.906209
89,338.900836
90,338.895441
91,338.890034
92,338.88462
93,338.879206
94,338.873793
95,338.86838
96,338.862958
97,338.857515
98,338.852032
99,338.846482
100,338.840834
101,338.835051
102,338.829091
103,338.822917
104,338.816492
105,338.809784
106,338.802769
107,338.795429
108,338.787751
109,338.779732
110,338.771371
111,338.762678
112,338.753666
113,338.744359
114,338.734783
115,338.724976
116,338.714979
117,338.704838
118,338.694606
119,338.684332
120,338.674068
121,338.663858
122,338.653749
123,338.643788
124,338.634046
125,338.624679
126,338.616121
127,338.609709
128,339.070108
129,339.062805
130,339.05422
131,339.046012
132,339.038525
133,339.031728
134,339.0255
135,339.019711
136,339.014247
137,339.009015
138,339.003936
139,338.998948
140,338.994
141,338.989054
142,338.984081
143,338.979058
144,338.973972
145,338.968813
146,338.963577
147,338.958264
148,338.952877
149,338.947423
150,338.941909
151,338.936346
152,338.930743
153,338.925113
154,338.919466
155,338.913813
156,338.908163
157,338.902525
158,338.8969
159,338.89129
160,338.885688
161,338.880081
162,338.874449
163,338.868763
164,338.862985
165,338.857068
166,338.850964
167,338.844624
168,338.838005
169,338.831071
170,338.823794
171,338.816153
172,338.808136
173,338.799737
174,338.790957
175,338.781807
176,338.772299
177,338.762459
178,338.752317
179,338.741912
180,338.731292
181,338.720512
182,338.709633
183,338.698715
184,338.687816
185,338.676988
186,338.666279
187,338.655739
188,338.645438
189,338.635537
190,338.626486
191,338.619695
192,339.09748
193,339.090819
194,339.08286
195,339.075131
196,339.067979
197,339.061403
198,339.055308
199,339.049583
200,339.044129
201,339.038861
202,339.033706
203,339.028608
204,339.023521
205,339.018409
206,339.013245
207,339.008012
208,339.002696
209,338.997292
210,338.991797
211,338.986215
212,338.980551
213,338.974814
214,338.969014
215,338.963164
216,338.957277
217,338.951368
218,338.94545
219,338.939538
220,338.933644
221,338.927779
222,338.921949
223,338.916159
224,338.910404
225,338.904673
226,338.898947
227,338.893192
228,338.887361
229,338.881395
230,338.875224
231,338.868785
232,338.862023
233,338.854898
234,338.847378
235,338.83944
236,338.831072
237,338.822267
238,338.813028
239,338.803362
240,338.793287
241,338.782826
242,338.772012
243,338.76089
244,338.749514
245,338.73795
246,338.726275
247,338.71457
248,338.702905
249,338.69134
250,338.679926
251,338.668712
252,338.65777
253,338.647263
254,338.637661
255,338.630454
256,339.124669
257,339.118728
258,339.111527
259,339.104427
260,339.097757
261,339.091532
262,339.085681
263,339.080115
264,339.074747
265,339.069503
266,339.06432
267,339.059147
268,339.053945
269,339.048682
270,339.043336
271,339.037892
272,339.032342
273,339.026684
274,339.020919
275,339.015053
276,339.009095
277,339.003058
278,338.996955
279,338.990803
280,338.984618
281,338.978418
282,338.972222
283,338.966048
284,338.959912
285,338.953831
286,338.947817
287,338.941878
288,338.936018
289,338.93023
290,338.924498
291,338.918792
292,338.913055
293,338.907198
294,338.901103
295,338.894679
296,338.887864
297,338.880613
298,338.872895
299,338.864686
300,338.855976
301,338.846758
302,338.837034
303,338.826814
304,338.816112
305,338.804954
306,338.793372
307,338.781411
308,338.769131
309,338.756608
310,338.743955
311,338.731294
312,338.718722
313,338.706305
314,338.694092
315,338.682129
316,338.670484
317,338.659321
318,338.649132
319,338.641489
320,339.151549
321,339.146375
322,339.140021
323,339.133659
324,339.127582
325,339.121816
326,339.116307
327,339.110981
328,339.105767
329,339.100603
330,339.095434
331,339.090219
332,339.084923
333,339.079522
334,339.074
335,339.068345
336,339.062555
337,339.056633
338,339.050583
339,339.044418
340,339.038149
341,339.031795
342,339.025372
343,339.018901
344,339.012404
345,339.005903
346,338.999422
347,338.992984
348,338.986611
349,338.980328
350,338.974154
351,338.968107
352,338.962201
353,338.956447
354,338.95085
355,338.945401
356,338.940049
357,338.934638
358,338.928897
359,338.922682
360,338.915945
361,338.908659
362,338.900803
363,338.892361
364,338.883324
365,338.873689
366,338.863461
367,338.852645
368,338.841256
369,338.829315
370,338.816849
371,338.803892
372,338.790483
373,338.776696
374,338.762726
375,338.748821
376,338.73513
377,338.721712
378,338.708595
379,338.695806
380,338.683401
381,338.671541
382,338.660736
383,338.652642
384,339.178269
385,339.173894
386,339.168448
387,339.162903
388,339.157508
389,339.152286
390,339.147196
391,339.142179
392,339.137177
393,339.132139
394,339.12702
395,339.121787
396,339.116414
397,339.110882
398,339.105182
399,339.09931
400,339.093268
401,339.087065
402,339.080713
403,339.074227
404,339.067626
405,339.060931
406,339.054167
407,339.047358
408,339.040532
409,339.033715
410,339.026939
411,339.020232
412,339.013625
413,339.007152
414,339.000843
415,338.994732
416,338.988857
417,338.983268
418,338.978043
419,338.973283
420,338.969034
421,338.965001
422,338.960261
423,338.954613
424,338.948155
425,338.940956
426,338.933037
427,338.924403
428,338.915056
429,338.904999
430,338.894237
431,338.882775
432,338.870623
433,338.85779
434,338.844287
435,338.830099
436,338.815152
437,338.799372
438,338.783213
439,338.767407
440,338.752192
441,338.737539
442,338.72338
443,338.709678
444,338.696455
445,338.683858
446,338.672414
447,338.663855
448,339.205045
449,339.201496
450,339.197007
451,339.192342
452,339.187695
453,339.183084
454,339.178477
455,339.173824
456,339.16908
457,339.164203
458,339.15916
459,339.153925
460,339.148481
461,339.142816
462,339.13693
463,339.130825
464,339.124512
465,339.118005
466,339.111323
467,339.104488
468,339.097525
469,339.090462
470,339.083329
471,339.076156
472,339.068977
473,339.061825
474,339.054738
475,339.047753
476,339.04091
477,339.034254
478,339.027833
479,339.021705
480,339.015954
481,339.01073
482,339.006322
483,339.003258
484,339.00218
485,339.002694
486,339.000703
487,338.996318
488,338.990443
489,338.983489
490,338.975596
